storefront_name,pf,storefront_id,tab_index,tab_id,tab_title,page_number,section_index,section_id,section_title,section_ty,section_lo,section_iar,section_bg_style_ia,section_bg_style_color,section_source_type,section_source_count,section_source_q,section_source_cu,card_index,card_id,card_title,card_ty,card_cty,card_cust_sc,card_cust_id,series_id,stl_id,setl_id,ex_stl_id,card_ia,card_nu,card_urn,card_raw_keys
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,4,47D94CDE-80B9-4EF5-9F67-805D41EEC6D1,Popular in Tamil Nadu,Container,carousel,0-2x3,,,manual,14,"""""",https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=53DB0550-B16D-4F49-8761-EECA5138F733%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C6768EE6A-97F5-45D9-94B3-26006D1BF4EE%2C23910EDD-1F94-4102-9570-F21857220C67%2C49780183-D722-4A85-9264-53F0201AE6D6%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C9E5E87C6-254C-4D4D-8114-DA98315F1267%2C12182656-1CB5-47B6-9451-63373380A9B2%2CC5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9&info=detail&mode=detail&st=published,6,C4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206,Love Story,,movie,movies,,,,,,"0-2x3,0-16x9",love-story,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,4,47D94CDE-80B9-4EF5-9F67-805D41EEC6D1,Popular in Tamil Nadu,Container,carousel,0-2x3,,,manual,14,"""""",https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=53DB0550-B16D-4F49-8761-EECA5138F733%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C6768EE6A-97F5-45D9-94B3-26006D1BF4EE%2C23910EDD-1F94-4102-9570-F21857220C67%2C49780183-D722-4A85-9264-53F0201AE6D6%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C9E5E87C6-254C-4D4D-8114-DA98315F1267%2C12182656-1CB5-47B6-9451-63373380A9B2%2CC5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9&info=detail&mode=detail&st=published,7,6768EE6A-97F5-45D9-94B3-26006D1BF4EE,Pani,,movie,movies,,,,,,"0-2x3,0-16x9",pani,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,4,47D94CDE-80B9-4EF5-9F67-805D41EEC6D1,Popular in Tamil Nadu,Container,carousel,0-2x3,,,manual,14,"""""",https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=53DB0550-B16D-4F49-8761-EECA5138F733%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C6768EE6A-97F5-45D9-94B3-26006D1BF4EE%2C23910EDD-1F94-4102-9570-F21857220C67%2C49780183-D722-4A85-9264-53F0201AE6D6%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C9E5E87C6-254C-4D4D-8114-DA98315F1267%2C12182656-1CB5-47B6-9451-63373380A9B2%2CC5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9&info=detail&mode=detail&st=published,8,23910EDD-1F94-4102-9570-F21857220C67,Turbo (Malayalam),,movie,movies,,,,,,"0-2x3,0-16x9",turbo,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,4,47D94CDE-80B9-4EF5-9F67-805D41EEC6D1,Popular in Tamil Nadu,Container,carousel,0-2x3,,,manual,14,"""""",https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=53DB0550-B16D-4F49-8761-EECA5138F733%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C6768EE6A-97F5-45D9-94B3-26006D1BF4EE%2C23910EDD-1F94-4102-9570-F21857220C67%2C49780183-D722-4A85-9264-53F0201AE6D6%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C9E5E87C6-254C-4D4D-8114-DA98315F1267%2C12182656-1CB5-47B6-9451-63373380A9B2%2CC5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9&info=detail&mode=detail&st=published,9,49780183-D722-4A85-9264-53F0201AE6D6,Ramarao On Duty (Telugu),,movie,movies,,,,,,"0-2x3,0-16x9",ramarao-on-duty,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,4,47D94CDE-80B9-4EF5-9F67-805D41EEC6D1,Popular in Tamil Nadu,Container,carousel,0-2x3,,,manual,14,"""""",https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=53DB0550-B16D-4F49-8761-EECA5138F733%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C6768EE6A-97F5-45D9-94B3-26006D1BF4EE%2C23910EDD-1F94-4102-9570-F21857220C67%2C49780183-D722-4A85-9264-53F0201AE6D6%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C9E5E87C6-254C-4D4D-8114-DA98315F1267%2C12182656-1CB5-47B6-9451-63373380A9B2%2CC5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9&info=detail&mode=detail&st=published,10,6C21AF6A-82F7-4234-8DE5-C19AB89463E3,Aadavallu Meeku Joharlu (Telugu),,movie,movies,,,,,,"0-2x3,0-16x9",aadavallu-meeku-joharlu,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,4,47D94CDE-80B9-4EF5-9F67-805D41EEC6D1,Popular in Tamil Nadu,Container,carousel,0-2x3,,,manual,14,"""""",https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=53DB0550-B16D-4F49-8761-EECA5138F733%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C6768EE6A-97F5-45D9-94B3-26006D1BF4EE%2C23910EDD-1F94-4102-9570-F21857220C67%2C49780183-D722-4A85-9264-53F0201AE6D6%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C9E5E87C6-254C-4D4D-8114-DA98315F1267%2C12182656-1CB5-47B6-9451-63373380A9B2%2CC5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9&info=detail&mode=detail&st=published,11,9E5E87C6-254C-4D4D-8114-DA98315F1267,Kalamkaval,,movie,movies,,,,,,"0-2x3,0-16x9",kalamkaval,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,4,47D94CDE-80B9-4EF5-9F67-805D41EEC6D1,Popular in Tamil Nadu,Container,carousel,0-2x3,,,manual,14,"""""",https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=53DB0550-B16D-4F49-8761-EECA5138F733%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C6768EE6A-97F5-45D9-94B3-26006D1BF4EE%2C23910EDD-1F94-4102-9570-F21857220C67%2C49780183-D722-4A85-9264-53F0201AE6D6%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C9E5E87C6-254C-4D4D-8114-DA98315F1267%2C12182656-1CB5-47B6-9451-63373380A9B2%2CC5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9&info=detail&mode=detail&st=published,12,12182656-1CB5-47B6-9451-63373380A9B2,Lucifer (Dub),,movie,movies,,,,,,"0-2x3,0-16x9",lucifer,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,4,47D94CDE-80B9-4EF5-9F67-805D41EEC6D1,Popular in Tamil Nadu,Container,carousel,0-2x3,,,manual,14,"""""",https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=53DB0550-B16D-4F49-8761-EECA5138F733%2CC8DE46D5-6391-4C91-B1A5-FDF35C3A65D8%2CF8D0A37C-399A-4175-950E-BAB3199B23A3%2C67D4F367-3652-4C07-9AD6-9132FB877025%2CA0CFCE49-16A2-4F0B-A64E-E9C549CF6026%2CD3D1389A-D0FB-460E-BF4A-687D725845EE%2CC4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206%2C6768EE6A-97F5-45D9-94B3-26006D1BF4EE%2C23910EDD-1F94-4102-9570-F21857220C67%2C49780183-D722-4A85-9264-53F0201AE6D6%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C9E5E87C6-254C-4D4D-8114-DA98315F1267%2C12182656-1CB5-47B6-9451-63373380A9B2%2CC5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9&info=detail&mode=detail&st=published,13,C5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9,Por Thozhil (Tamil),,movie,movies,,,,,,"0-2x3,0-16x9",por-thozhil,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,5,E577CE57-D6C0-48A6-9090-4782202EFA5A,All Time Fan Favourites,Container,carousel,0-2x3,,,manual,14,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=D3D1389A-D0FB-460E-BF4A-687D725845EE%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C56A8CCFF-62F1-48FD-8822-1D13ED6E4677%2CAA07A4DF-58BD-48FC-AF6D-B33FBC35C71A%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2CB4399E22-C953-4D96-BADD-A13AB016565F%2C90D7BAE1-448B-49CC-9E8D-EE2505A1A551%2CB28A6945-BEFD-4C30-8AB9-D75F8F08FDE7%2C0756FC24-5EAB-4C5A-8A38-28508FD2880F%2C098297D9-3BCC-41A6-89AC-B6C02C54C146%2C12182656-1CB5-47B6-9451-63373380A9B2%2C23910EDD-1F94-4102-9570-F21857220C67%2CFA547895-DAFD-4945-AEF5-9D171AC03CFB%2C4118C923-519C-4B95-9511-829603B9EB5D&info=detail&mode=detail&st=published,0,D3D1389A-D0FB-460E-BF4A-687D725845EE,Baby Girl,,movie,movies,,,,,,"0-2x3,0-16x9",baby-girl,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,5,E577CE57-D6C0-48A6-9090-4782202EFA5A,All Time Fan Favourites,Container,carousel,0-2x3,,,manual,14,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=D3D1389A-D0FB-460E-BF4A-687D725845EE%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C56A8CCFF-62F1-48FD-8822-1D13ED6E4677%2CAA07A4DF-58BD-48FC-AF6D-B33FBC35C71A%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2CB4399E22-C953-4D96-BADD-A13AB016565F%2C90D7BAE1-448B-49CC-9E8D-EE2505A1A551%2CB28A6945-BEFD-4C30-8AB9-D75F8F08FDE7%2C0756FC24-5EAB-4C5A-8A38-28508FD2880F%2C098297D9-3BCC-41A6-89AC-B6C02C54C146%2C12182656-1CB5-47B6-9451-63373380A9B2%2C23910EDD-1F94-4102-9570-F21857220C67%2CFA547895-DAFD-4945-AEF5-9D171AC03CFB%2C4118C923-519C-4B95-9511-829603B9EB5D&info=detail&mode=detail&st=published,1,6C21AF6A-82F7-4234-8DE5-C19AB89463E3,Aadavallu Meeku Joharlu (Telugu),,movie,movies,,,,,,"0-2x3,0-16x9",aadavallu-meeku-joharlu,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,5,E577CE57-D6C0-48A6-9090-4782202EFA5A,All Time Fan Favourites,Container,carousel,0-2x3,,,manual,14,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=D3D1389A-D0FB-460E-BF4A-687D725845EE%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C56A8CCFF-62F1-48FD-8822-1D13ED6E4677%2CAA07A4DF-58BD-48FC-AF6D-B33FBC35C71A%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2CB4399E22-C953-4D96-BADD-A13AB016565F%2C90D7BAE1-448B-49CC-9E8D-EE2505A1A551%2CB28A6945-BEFD-4C30-8AB9-D75F8F08FDE7%2C0756FC24-5EAB-4C5A-8A38-28508FD2880F%2C098297D9-3BCC-41A6-89AC-B6C02C54C146%2C12182656-1CB5-47B6-9451-63373380A9B2%2C23910EDD-1F94-4102-9570-F21857220C67%2CFA547895-DAFD-4945-AEF5-9D171AC03CFB%2C4118C923-519C-4B95-9511-829603B9EB5D&info=detail&mode=detail&st=published,2,56A8CCFF-62F1-48FD-8822-1D13ED6E4677,Salute (Malayalam),,movie,movies,,,,,,"0-2x3,0-16x9",salute,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,5,E577CE57-D6C0-48A6-9090-4782202EFA5A,All Time Fan Favourites,Container,carousel,0-2x3,,,manual,14,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=D3D1389A-D0FB-460E-BF4A-687D725845EE%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C56A8CCFF-62F1-48FD-8822-1D13ED6E4677%2CAA07A4DF-58BD-48FC-AF6D-B33FBC35C71A%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2CB4399E22-C953-4D96-BADD-A13AB016565F%2C90D7BAE1-448B-49CC-9E8D-EE2505A1A551%2CB28A6945-BEFD-4C30-8AB9-D75F8F08FDE7%2C0756FC24-5EAB-4C5A-8A38-28508FD2880F%2C098297D9-3BCC-41A6-89AC-B6C02C54C146%2C12182656-1CB5-47B6-9451-63373380A9B2%2C23910EDD-1F94-4102-9570-F21857220C67%2CFA547895-DAFD-4945-AEF5-9D171AC03CFB%2C4118C923-519C-4B95-9511-829603B9EB5D&info=detail&mode=detail&st=published,3,AA07A4DF-58BD-48FC-AF6D-B33FBC35C71A,Thittam Irandu (Plan B),,movie,movies,,,,,,"0-2x3,0-16x9",thittam-irandu,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,5,E577CE57-D6C0-48A6-9090-4782202EFA5A,All Time Fan Favourites,Container,carousel,0-2x3,,,manual,14,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=D3D1389A-D0FB-460E-BF4A-687D725845EE%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C56A8CCFF-62F1-48FD-8822-1D13ED6E4677%2CAA07A4DF-58BD-48FC-AF6D-B33FBC35C71A%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2CB4399E22-C953-4D96-BADD-A13AB016565F%2C90D7BAE1-448B-49CC-9E8D-EE2505A1A551%2CB28A6945-BEFD-4C30-8AB9-D75F8F08FDE7%2C0756FC24-5EAB-4C5A-8A38-28508FD2880F%2C098297D9-3BCC-41A6-89AC-B6C02C54C146%2C12182656-1CB5-47B6-9451-63373380A9B2%2C23910EDD-1F94-4102-9570-F21857220C67%2CFA547895-DAFD-4945-AEF5-9D171AC03CFB%2C4118C923-519C-4B95-9511-829603B9EB5D&info=detail&mode=detail&st=published,4,B8F28A24-C2C6-4A30-9837-0A7F52692823,Anthakshari (Malayalam),,movie,movies,,,,,,"0-2x3,0-16x9",anthakshari,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,5,E577CE57-D6C0-48A6-9090-4782202EFA5A,All Time Fan Favourites,Container,carousel,0-2x3,,,manual,14,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=D3D1389A-D0FB-460E-BF4A-687D725845EE%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C56A8CCFF-62F1-48FD-8822-1D13ED6E4677%2CAA07A4DF-58BD-48FC-AF6D-B33FBC35C71A%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2CB4399E22-C953-4D96-BADD-A13AB016565F%2C90D7BAE1-448B-49CC-9E8D-EE2505A1A551%2CB28A6945-BEFD-4C30-8AB9-D75F8F08FDE7%2C0756FC24-5EAB-4C5A-8A38-28508FD2880F%2C098297D9-3BCC-41A6-89AC-B6C02C54C146%2C12182656-1CB5-47B6-9451-63373380A9B2%2C23910EDD-1F94-4102-9570-F21857220C67%2CFA547895-DAFD-4945-AEF5-9D171AC03CFB%2C4118C923-519C-4B95-9511-829603B9EB5D&info=detail&mode=detail&st=published,5,B4399E22-C953-4D96-BADD-A13AB016565F,James (Kannada),,movie,movies,,,,,,"0-2x3,0-16x9",james,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,load,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,0,9EF17281-00E5-4C44-A480-A2FCD73E179C,Home,2,5,E577CE57-D6C0-48A6-9090-4782202EFA5A,All Time Fan Favourites,Container,carousel,0-2x3,,,manual,14,,https://data-store-cdn.cms-qp.opt.quickplay.com/content?ids=D3D1389A-D0FB-460E-BF4A-687D725845EE%2C6C21AF6A-82F7-4234-8DE5-C19AB89463E3%2C56A8CCFF-62F1-48FD-8822-1D13ED6E4677%2CAA07A4DF-58BD-48FC-AF6D-B33FBC35C71A%2CB8F28A24-C2C6-4A30-9837-0A7F52692823%2CB4399E22-C953-4D96-BADD-A13AB016565F%2C90D7BAE1-448B-49CC-9E8D-EE2505A1A551%2CB28A6945-BEFD-4C30-8AB9-D75F8F08FDE7%2C0756FC24-5EAB-4C5A-8A38-28508FD2880F%2C098297D9-3BCC-41A6-89AC-B6C02C54C146%2C12182656-1CB5-47B6-9451-63373380A9B2%2C23910EDD-1F94-4102-9570-F21857220C67%2CFA547895-DAFD-4945-AEF5-9D171AC03CFB%2C4118C923-519C-4B95-9511-829603B9EB5D&info=detail&mode=detail&st=published,6,90D7BAE1-448B-49CC-9E8D-EE2505A1A551,Bramayugam (Malayalam),,movie,movies,,,,,,"0-2x3,0-16x9",bramayugam,urn:resource:catalog:movie,"ad,adv,ae,aq,aud_desc,aud_lg,ct,cty,cup,cust_ad_chnl_ty,cust_ex_id,cust_pdp_attrs,cust_rl,cust_sc,dfs,ed_dt,ent,ex_id,excl_reco,ia,id,key,locs,lod,lodn,lodr,log,lold,lon,losd,lwe,lws,mar,net,nu,ol,pdt,ph,pn,prd,pt,rat,rdt,rt,src_id,st,st_dt,ts_id,txt_lg,urn,ut,v_sm,vq,vrt"
